shipment_id,transit_hours,door_opens,mean_temp,max_temp,min_temp,temp_std_c,temp_recovery_rate,rh_mean,rh_std,rh_max,package_type,product_volume_l,fill_ratio,carrier_id,origin_zone,dest_zone,leg_count,sensor_gap_hours,vibration_index,feature_x1,feature_x2,feature_x3,silent_failure,max_temp_c,delay_minutes,high_spoilage_risk,failure_category,predicted_spoilage_risk
SHP001340,5.12,5,5.741,7.578,4.744,0.452,0.5436,0.5211,0.0618,,0,7.5,0.4913,4,5,2,2,0.222,1.8834,-1.0202,-1.4542,0,0,5.741,4.744,0,None,0
SHP001341,1.74,6,1.151,1.396,0.651,1.347,0.6718,0.3343,0.0548,,0,10.22,0.7222,2,0,0,2,0.792,1.4526,0.4529,-0.9817,0,0,1.151,0.651,0,Refrigeration Failure,0
SHP001342,1.84,6,3.999,4.398,3.187,0.524,0.3389,0.4577,0.0488,0.5889,0,11.24,0.5779,11,5,3,3,0.804,3.4102,1.129,0.8483,0,0,3.999,3.187,0,Hub Dwell Delay,0
SHP001343,8.21,11,2.068,3.421,0.866,3.07,0.5016,0.4753,0.1399,0.6249,1,19.43,0.8072,7,3,0,2,0.104,2.5059,-0.4438,0.6995,1,1,2.068,0.866,1,Urban Traffic,1
SHP001344,11.9,13,3.672,5.636,2.066,2.769,0.4481,0.6996,0.1456,0.8468,1,11.71,0.6386,8,2,5,1,0.055,0.5896,-0.3328,1.0207,0,0,3.672,2.066,1,Urban Traffic,1
SHP001345,4.35,11,4.481,4.795,3.805,1.337,0.2077,0.3972,0.0365,0.4024,2,16.49,0.6876,2,1,2,2,0.931,3.9963,-1.9148,-0.8124,0,1,4.481,3.805,0,None,0
SHP001346,3.83,23,6.684,8.538,4.303,1.851,0.765,0.5555,0.1126,0.6108,1,17.02,0.8081,3,5,0,3,0.642,0.5048,-0.5658,-0.5955,0,1,6.684,4.303,1,Hub Dwell Delay,1
SHP001347,4.99,8,6.591,7.12,6.338,1.701,0.3712,0.5081,0.0784,0.697,2,13.95,0.7515,3,5,0,1,0.207,2.6233,-0.2932,-0.5353,1,0,6.591,6.338,1,Hub Dwell Delay,1
SHP001348,3.59,4,5.308,6.064,4.523,1.317,0.3129,0.4923,0.0931,0.5841,0,10.32,0.7217,10,4,2,1,0.188,1.7461,0.1601,1.8641,0,0,5.308,4.523,0,Hub Dwell Delay,0
SHP001349,5.81,16,8.041,14.892,7.093,1.503,0.4272,0.6511,0.1011,,0,10.59,0.9375,9,0,4,1,0.015,1.1129,0.5496,0.7987,0,0,8.041,7.093,1,None,1
SHP001350,1.63,3,4.928,6.125,4.557,0.649,0.3716,0.4678,0.0326,0.4704,0,18.28,0.796,5,1,3,2,0.396,1.7653,0.7334,-1.2573,1,0,4.928,4.557,0,Urban Traffic,0
SHP001351,1.66,4,4.059,8.699,3.699,0.355,0.3145,0.3361,0.0703,0.4498,0,8.57,0.7654,4,0,3,1,0.363,0.6852,-0.6223,-1.9455,0,0,4.059,3.699,0,Urban Traffic,0
SHP001352,3.38,9,4.308,6.97,3.826,0.307,0.2703,0.525,0.0384,0.7124,0,9.83,0.5138,3,5,1,2,0.442,1.4901,0.4287,1.1534,0,0,4.308,3.826,0,Hub Dwell Delay,0
SHP001353,4.35,3,4.533,5.429,4.507,1.896,0.382,0.5954,0.1038,0.774,2,15.21,0.8239,6,5,0,1,1.488,0.6808,-0.5517,0.2296,0,0,4.533,4.507,0,Refrigeration Failure,0
SHP001354,1.78,3,3.71,4.584,3.674,0.833,0.3559,0.4921,0.0327,0.501,0,17.94,0.7571,9,4,1,1,0.836,1.3346,1.2416,-0.3379,1,0,3.71,3.674,0,Urban Traffic,0
SHP001355,9.78,9,3.172,9.72,2.199,3.165,0.4529,0.5576,0.147,0.7417,0,13.79,0.6603,7,3,3,1,0.261,1.3645,-0.023,-0.7304,1,0,3.172,2.199,1,Hub Dwell Delay,1
SHP001356,2.06,7,1.781,4.31,1.143,0.987,0.3252,0.3384,0.0637,0.6352,0,10.37,0.8585,9,3,2,1,1.168,1.0528,-0.3204,-0.8362,1,0,1.781,1.143,0,Urban Traffic,0
SHP001357,1.57,2,3.283,3.957,2.691,1.491,0.4544,0.3935,0.048,0.4367,1,9.57,0.7879,4,2,4,1,0.335,1.4886,-0.178,0.1054,0,0,3.283,2.691,0,Urban Traffic,0
SHP001358,3.93,10,2.876,4.635,1.506,0.812,0.3513,0.4181,0.0669,0.4567,1,9.71,0.6502,8,4,0,2,0.222,2.008,-0.0967,1.0445,0,0,2.876,1.506,0,Hub Dwell Delay,0
SHP001359,3.47,13,3.356,4.44,2.767,1.499,0.3081,0.5648,0.0252,0.6767,2,7.07,0.6342,0,4,5,3,1.125,5.0965,-0.5247,1.1028,0,0,3.356,2.767,0,Refrigeration Failure,0
SHP001360,1.0,6,5.053,5.714,4.768,0.768,0.1657,0.5067,0.0286,0.5298,1,9.19,0.6735,3,3,4,1,0.718,0.4751,1.6079,-0.8633,0,0,5.053,4.768,0,Hub Dwell Delay,0
SHP001361,2.48,7,0.977,1.31,-0.137,0.998,0.2204,0.45,0.0502,0.4802,0,14.94,0.6905,6,0,5,1,0.047,1.8826,1.2592,0.271,0,0,0.977,-0.137,0,Refrigeration Failure,0
SHP001362,4.46,12,5.971,6.505,4.978,1.221,0.4463,0.4263,0.0693,0.5403,1,17.26,0.8472,1,5,0,1,0.048,1.576,-0.153,0.5372,0,0,5.971,4.978,0,None,0
SHP001363,1.73,2,2.906,3.861,2.584,0.738,0.5608,0.4168,0.0386,0.4494,1,18.71,0.4202,4,5,5,1,0.757,2.5893,0.0362,-1.3192,1,0,2.906,2.584,0,Refrigeration Failure,0
SHP001364,2.66,5,2.166,2.198,0.841,0.753,0.6191,0.3987,0.0242,0.4332,0,13.79,0.829,3,4,0,2,0.286,2.8786,-1.0343,1.1537,1,0,2.166,0.841,0,Hub Dwell Delay,0
SHP001365,4.57,8,4.34,5.099,3.559,1.533,0.5474,0.562,0.0719,0.6908,2,13.91,0.6518,0,2,2,2,0.021,2.4927,0.8399,-0.5265,1,0,4.34,3.559,0,Urban Traffic,0
SHP001366,0.81,2,2.879,3.589,2.424,0.571,0.3596,0.5302,0.0356,0.6086,0,12.66,0.7379,10,3,5,2,0.268,3.1302,2.1439,-0.2163,0,0,2.879,2.424,0,Hub Dwell Delay,0
SHP001367,4.59,6,3.794,5.059,1.906,1.522,0.5446,0.4624,0.0552,0.5052,0,14.33,0.7417,4,0,0,1,0.159,0.1314,-1.1951,-1.292,0,0,3.794,1.906,0,Urban Traffic,0
SHP001368,3.81,7,4.435,4.852,4.187,1.785,0.5062,0.5063,0.0685,0.6202,2,8.81,0.6779,4,4,2,1,0.156,1.1104,-0.4307,0.4861,0,0,4.435,4.187,0,Urban Traffic,0
SHP001369,6.66,11,2.284,3.322,1.213,2.21,0.6752,0.5257,0.1554,0.5797,1,6.67,0.6004,11,5,2,1,0.029,2.4284,-0.183,0.31,0,1,2.284,1.213,0,Urban Traffic,0
SHP001370,1.02,3,3.778,4.07,2.892,0.708,0.5397,0.5151,0.0409,0.5821,2,7.26,1.0,6,2,2,2,0.88,3.6443,1.1179,-1.122,0,0,3.778,2.892,0,Refrigeration Failure,0
SHP001371,6.17,10,4.648,7.75,2.0,2.06,0.4288,0.5134,0.1981,0.6324,0,13.84,0.6524,7,0,0,1,0.192,2.3992,-1.5752,0.3486,0,0,4.648,2.0,0,Refrigeration Failure,0
SHP001372,4.9,5,3.582,4.88,3.034,1.1,0.4806,0.2979,0.0831,0.4545,0,14.51,0.8287,10,5,3,3,0.347,0.3762,0.2658,0.6184,0,0,3.582,3.034,0,Refrigeration Failure,0
SHP001373,1.94,1,4.394,4.628,3.93,0.345,0.2322,0.4918,0.0522,0.691,0,14.48,0.5761,10,1,5,1,0.884,2.3894,2.1027,-1.4217,0,0,4.394,3.93,0,Hub Dwell Delay,0
SHP001374,1.47,4,2.69,3.484,1.393,1.229,0.5542,0.3473,0.0113,0.3605,2,12.18,0.8558,5,4,5,1,0.754,2.1162,0.6993,-0.112,0,0,2.69,1.393,0,Urban Traffic,0
SHP001375,4.65,18,4.083,6.725,2.378,2.277,0.5812,0.5422,0.0984,0.6987,0,6.57,0.9147,2,5,5,1,0.949,0.9044,0.6904,0.1449,0,0,4.083,2.378,0,Urban Traffic,0
SHP001376,4.34,18,8.797,9.344,8.761,2.538,0.414,0.5984,0.1221,0.8443,0,18.57,0.744,10,5,5,1,2.146,0.6748,0.4715,-0.6224,0,0,8.797,8.761,1,Urban Traffic,1
SHP001377,4.37,20,6.734,7.506,5.454,1.478,0.5614,0.4168,0.0969,0.4431,1,9.91,0.8908,1,1,2,1,0.648,1.9435,-0.5248,0.8909,0,0,6.734,5.454,1,None,1
SHP001378,3.31,9,3.041,3.093,2.807,1.927,0.4529,0.5187,0.0685,0.6307,1,9.86,0.84,1,5,4,2,0.478,2.6452,0.6643,-1.0697,0,0,3.041,2.807,0,Urban Traffic,0
SHP001379,1.62,3,4.203,4.81,3.836,0.706,0.5631,0.5502,0.0414,0.583,1,14.87,0.8396,9,5,2,2,0.523,2.2096,1.5685,1.269,0,0,4.203,3.836,0,Urban Traffic,0
SHP001380,9.39,13,4.508,5.126,4.339,2.254,0.3783,0.6614,0.1551,0.99,2,7.71,0.6815,11,1,5,1,0.34,3.1298,2.1593,-0.0271,0,1,4.508,4.339,1,None,1
SHP001381,3.33,3,2.187,3.752,1.523,1.121,0.1667,0.4893,0.0321,0.5827,1,10.35,0.6506,0,1,1,1,1.263,1.2618,-0.6174,0.2313,0,0,2.187,1.523,0,Urban Traffic,0
SHP001382,2.99,6,2.724,3.79,2.0,0.563,0.3288,0.4367,0.0538,0.5534,1,16.85,0.8536,0,2,5,2,2.307,2.9188,-0.1199,0.6577,0,0,2.724,2.0,0,Hub Dwell Delay,0
SHP001383,1.41,5,3.663,5.045,3.656,0.52,0.4509,0.4332,0.0447,0.4546,1,13.42,0.7053,1,5,3,2,0.179,2.6523,1.6154,0.8099,1,0,3.663,3.656,0,Hub Dwell Delay,0
SHP001384,1.43,2,4.34,5.526,4.326,0.728,0.216,0.5003,0.0297,0.6188,1,16.34,0.7458,6,1,3,2,1.71,1.268,0.8806,-1.6895,0,0,4.34,4.326,0,Refrigeration Failure,0
SHP001385,1.28,2,4.473,5.3,3.606,0.678,0.3406,0.448,0.0614,0.5652,0,14.03,0.9058,1,0,1,1,0.014,1.4806,0.5206,-1.9272,0,0,4.473,3.606,0,Urban Traffic,0
SHP001386,3.66,13,4.445,6.399,3.92,1.007,0.4988,0.5435,0.0647,0.62,2,11.89,0.6877,1,4,5,1,1.224,3.2039,0.3915,-0.2425,0,0,4.445,3.92,0,None,0
SHP001387,6.01,19,3.748,9.797,3.111,1.816,0.6873,0.4977,0.0738,,0,10.11,0.6968,6,4,3,2,2.215,3.3067,-1.1002,-0.4266,1,1,3.748,3.111,0,Hub Dwell Delay,0
SHP001388,1.51,6,3.539,4.876,3.066,0.479,0.4482,0.4296,0.0337,0.4728,1,5.15,0.7811,7,5,2,1,0.299,1.1347,1.7806,-1.5481,0,0,3.539,3.066,0,Hub Dwell Delay,0
SHP001389,3.6,8,1.749,2.705,1.102,1.143,0.5024,0.4202,0.0384,0.4368,0,13.56,0.6931,10,0,0,1,0.015,2.1631,-0.4233,0.4652,1,0,1.749,1.102,0,Hub Dwell Delay,0
SHP001390,2.59,23,7.07,7.903,5.537,2.452,0.4836,0.5159,0.0714,0.6632,2,17.15,0.7298,11,3,2,1,1.613,0.2428,0.8587,-0.6182,0,0,7.07,5.537,1,Hub Dwell Delay,1
SHP001391,2.97,7,4.727,5.934,3.287,1.659,0.4565,0.5154,0.0323,,1,7.98,0.7275,6,5,0,3,0.329,2.6392,-1.2333,0.1831,1,0,4.727,3.287,0,Hub Dwell Delay,0
SHP001392,4.43,7,5.254,5.912,5.07,1.005,0.4494,0.5512,0.0733,0.5869,0,12.05,0.6831,2,3,2,2,0.037,0.8526,-1.3856,0.632,0,0,5.254,5.07,0,Urban Traffic,0
SHP001393,3.59,10,3.614,4.216,2.426,1.158,0.3431,0.473,0.0973,0.4802,0,10.32,0.9922,0,1,0,3,0.582,1.8175,0.288,-0.2354,0,0,3.614,2.426,0,Urban Traffic,0
SHP001394,1.2,4,2.929,3.981,2.745,0.496,0.4595,0.4264,0.0552,0.4908,0,13.73,0.8752,8,0,4,1,0.03,1.6627,0.9131,-0.1026,0,0,2.929,2.745,0,Urban Traffic,0
SHP001395,4.15,21,5.505,6.859,4.063,0.57,0.2876,0.6244,0.1265,0.6442,0,8.77,0.4013,7,0,0,1,0.081,1.7414,0.4262,0.8825,0,1,5.505,4.063,0,Urban Traffic,0
SHP001396,3.27,7,3.055,4.613,3.037,0.972,0.335,0.5774,0.0725,0.5873,1,6.5,0.9951,0,5,0,1,1.33,0.561,-0.6422,0.8687,0,0,3.055,3.037,0,None,0
SHP001397,5.05,11,5.322,9.747,4.893,2.037,0.6791,0.5961,0.171,0.9711,2,9.55,0.801,7,3,1,2,1.277,0.5717,0.9963,1.2061,0,0,5.322,4.893,0,Refrigeration Failure,0
SHP001398,2.59,2,2.497,2.838,1.354,0.939,0.4565,0.324,0.0637,0.3674,0,10.75,0.7024,2,4,2,2,0.522,3.2337,0.8997,-1.2595,0,0,2.497,1.354,0,Hub Dwell Delay,0
SHP001399,1.93,4,3.336,4.359,2.351,1.288,0.3051,0.5364,0.025,0.6385,0,17.25,0.6764,11,4,0,1,0.254,2.0982,0.3885,-0.6893,1,0,3.336,2.351,0,Urban Traffic,0
SHP001400,1.43,2,3.52,4.633,3.346,0.456,0.3691,0.5313,0.0428,0.5887,0,6.66,0.5098,4,5,2,1,0.438,2.2261,0.7208,-0.3004,1,0,3.52,3.346,0,None,0
SHP001401,3.84,15,6.85,7.234,6.814,2.104,0.4522,0.5319,0.0926,0.5531,0,17.8,0.8432,3,2,5,3,1.392,1.1238,-0.6979,0.4523,1,0,6.85,6.814,1,Urban Traffic,1
SHP001402,10.44,12,3.581,6.96,2.522,1.503,0.5581,0.5174,0.0971,0.5392,0,16.66,0.7708,9,5,5,2,0.908,1.6347,1.0086,-1.0675,1,0,3.581,2.522,1,Hub Dwell Delay,1
SHP001403,0.86,5,3.546,3.868,3.307,0.622,0.3734,0.5089,0.0477,,1,15.57,0.815,6,5,5,1,0.282,0.9926,-0.0216,-0.6158,0,0,3.546,3.307,0,Refrigeration Failure,0
SHP001404,4.04,19,8.754,8.78,7.543,1.802,0.4949,0.5356,0.0543,0.553,0,18.74,0.6732,11,0,2,2,0.147,2.9295,0.1703,0.9207,0,1,8.754,7.543,1,None,1
SHP001405,1.4,2,3.293,4.186,3.157,0.662,0.1233,0.4712,0.0521,0.4832,0,5.18,0.6915,4,2,4,1,0.481,3.1013,-1.2008,-0.4929,0,0,3.293,3.157,0,Urban Traffic,0
SHP001406,1.26,1,4.239,4.987,3.177,0.63,0.3429,0.4966,0.0148,0.6115,1,12.19,0.7743,1,2,0,3,1.61,1.8989,-1.9862,-0.085,0,0,4.239,3.177,0,None,0
SHP001407,4.77,3,3.538,6.596,2.498,0.776,0.1754,0.5218,0.0594,0.5437,0,13.41,0.5291,8,0,0,1,0.331,1.6049,1.1887,0.0705,0,0,3.538,2.498,0,Urban Traffic,0
SHP001408,4.13,20,2.016,6.133,1.589,2.489,0.6241,0.5624,0.0663,0.8576,0,10.55,0.7584,7,4,4,1,0.281,2.2177,0.5553,1.0844,1,0,2.016,1.589,0,Refrigeration Failure,0
SHP001409,5.34,22,3.1,8.872,0.697,2.006,0.5693,0.5193,0.1373,0.8624,0,6.54,0.9207,9,0,1,2,0.751,2.9591,-0.0798,0.2686,0,0,3.1,0.697,0,Hub Dwell Delay,0
SHP001410,2.18,4,3.222,5.356,2.437,0.802,0.5767,0.4462,0.046,0.531,0,17.53,0.9817,6,0,1,1,0.274,0.6889,1.0698,0.5884,1,0,3.222,2.437,0,None,0
SHP001411,1.99,4,2.37,2.966,1.98,0.26,0.3974,0.318,0.0486,0.5028,0,11.01,0.6063,2,4,4,1,0.213,2.1559,0.0487,-0.528,0,0,2.37,1.98,0,None,0
SHP001412,3.9,14,9.312,11.312,8.478,1.743,0.4572,0.5352,0.0996,0.8077,2,18.81,0.866,2,0,1,2,0.32,1.8597,1.581,0.0214,0,0,9.312,8.478,1,Urban Traffic,1
SHP001413,1.16,4,4.557,4.87,3.644,0.825,0.2488,0.421,0.0257,0.636,2,8.42,0.4965,2,2,0,3,1.03,0.984,-0.9795,-0.4948,1,0,4.557,3.644,0,Hub Dwell Delay,0
SHP001414,2.88,8,2.345,2.988,1.502,0.91,0.4724,0.3891,0.0744,0.4014,0,14.11,0.5813,10,4,1,2,2.32,1.3607,-1.0922,-0.4856,0,0,2.345,1.502,0,Refrigeration Failure,0
SHP001415,1.37,3,3.873,4.124,3.732,0.544,0.5756,0.5409,0.0649,0.7205,0,1.88,0.7959,8,5,1,2,0.411,0.5935,-0.2554,0.4073,1,0,3.873,3.732,0,Urban Traffic,0
SHP001416,1.64,1,3.608,4.323,3.066,0.747,0.2404,0.4301,0.0356,,0,20.79,0.764,9,1,2,1,1.76,1.0537,-0.4933,1.203,0,0,3.608,3.066,0,Refrigeration Failure,0
SHP001417,9.73,8,3.308,4.504,0.794,1.499,0.5482,0.5708,0.065,0.666,0,13.61,0.4311,5,4,3,2,0.441,2.2622,0.262,0.5869,0,0,3.308,0.794,1,None,1
SHP001418,1.74,3,2.853,3.903,2.77,0.732,0.346,0.4815,0.0276,0.4965,0,17.49,0.6754,9,1,0,1,0.996,1.1738,0.848,-1.946,0,0,2.853,2.77,0,Urban Traffic,0
SHP001419,1.94,0,3.959,4.083,3.782,0.71,0.4775,0.4586,0.0533,0.4679,0,11.94,0.6893,5,0,4,3,0.022,2.1615,-1.2836,2.1304,0,0,3.959,3.782,0,Refrigeration Failure,0
SHP001420,8.54,9,4.01,6.257,2.372,2.597,0.4128,0.5737,0.0594,0.8559,0,10.68,0.8633,7,2,3,1,0.864,1.2415,-0.2836,-0.2215,1,1,4.01,2.372,1,Refrigeration Failure,1
SHP001421,1.76,2,4.086,4.98,2.975,0.778,0.4785,0.4708,0.0676,,2,7.87,0.8296,4,0,2,1,0.417,1.9772,-1.256,-0.6628,0,0,4.086,2.975,0,None,0
SHP001422,1.83,5,4.578,6.113,3.455,1.161,0.466,0.3847,0.0584,0.4015,0,4.71,0.6152,9,1,4,2,0.03,2.1079,-0.1062,0.8824,1,0,4.578,3.455,0,None,0
SHP001423,3.56,18,3.579,3.954,3.153,1.501,0.4932,0.517,0.1176,0.5204,0,9.72,0.7084,10,2,2,2,0.091,1.4595,-0.1542,1.8542,1,0,3.579,3.153,0,Urban Traffic,0
SHP001424,4.77,25,6.555,9.237,6.27,2.789,0.6069,0.5498,0.0454,0.8249,0,17.0,0.8035,3,5,0,1,0.006,0.7466,0.0932,-1.2076,0,1,6.555,6.27,1,Urban Traffic,1
SHP001425,1.35,2,3.828,5.439,3.002,0.599,0.4693,0.4923,0.0265,0.562,0,13.01,0.7904,11,5,0,2,0.494,3.6631,0.1627,-2.8155,1,0,3.828,3.002,0,None,0
SHP001426,1.94,6,1.595,2.199,1.419,0.959,0.6251,0.4223,0.0341,0.5541,1,10.73,0.8664,10,2,5,1,0.293,2.9342,0.5537,1.9675,1,0,1.595,1.419,0,Refrigeration Failure,0
SHP001427,3.56,20,3.385,6.267,1.311,1.427,0.5719,0.5207,0.0529,0.5354,1,7.66,0.936,1,0,1,1,0.415,1.8823,-0.5506,0.0793,0,0,3.385,1.311,0,Urban Traffic,0
SHP001428,3.88,8,4.57,4.95,4.049,1.688,0.5197,0.4748,0.0899,0.6052,1,15.2,0.8353,0,5,5,2,0.114,1.0997,1.6834,-2.3731,1,0,4.57,4.049,0,Urban Traffic,0
SHP001429,2.71,13,6.864,7.63,5.772,2.08,0.6529,0.7942,0.1011,0.99,0,9.12,0.595,11,1,0,2,1.857,2.6056,0.8636,-0.4233,1,0,6.864,5.772,1,Refrigeration Failure,1
SHP001430,4.16,17,6.272,8.019,5.969,2.022,0.4026,0.5796,0.0146,0.99,1,16.62,0.7517,1,0,3,1,0.215,0.7911,0.6272,-0.5485,1,0,6.272,5.969,1,Urban Traffic,1
SHP001431,3.96,22,4.298,7.045,3.822,1.921,0.6169,0.4331,0.1509,0.4603,0,11.63,0.7343,2,2,5,1,0.019,2.0001,-1.6188,0.6725,0,0,4.298,3.822,0,Refrigeration Failure,0
SHP001432,4.78,16,2.403,2.783,0.254,1.274,0.4603,0.4312,0.0255,0.4739,0,17.9,0.6119,5,5,5,1,0.875,1.2953,1.2447,0.6411,1,0,2.403,0.254,0,Urban Traffic,0
SHP001433,3.59,10,5.971,7.949,5.676,1.172,0.6075,0.5842,0.0622,0.6118,1,18.97,0.7915,9,2,4,2,1.946,1.3138,0.0862,1.6579,1,0,5.971,5.676,0,Hub Dwell Delay,0
SHP001434,1.48,6,3.324,4.46,3.027,0.766,0.3541,0.3894,0.0332,0.4267,0,4.48,1.0,5,4,3,3,0.474,1.7925,0.6463,-0.8686,1,0,3.324,3.027,0,Refrigeration Failure,0
SHP001435,4.91,7,3.675,6.947,2.631,1.486,0.4162,0.5238,0.024,0.5446,0,14.72,0.2981,1,3,0,1,0.39,0.2927,-0.1426,0.3795,0,0,3.675,2.631,0,Refrigeration Failure,0
SHP001436,10.58,11,3.881,4.108,3.21,1.674,0.4002,0.5149,0.067,0.8276,2,7.5,0.7558,3,2,2,2,0.096,2.1531,0.3329,-0.1041,0,0,3.881,3.21,1,Hub Dwell Delay,1
SHP001437,3.49,21,4.851,5.145,3.563,1.86,0.4432,0.5944,0.041,0.7597,2,4.58,0.9778,5,5,0,3,0.255,3.2335,0.4575,0.552,0,0,4.851,3.563,0,None,0
SHP001438,1.58,1,3.949,4.31,3.508,0.627,0.4332,0.51,0.0239,0.5375,2,16.83,0.7771,1,1,0,1,0.31,1.4776,0.5492,0.6065,0,0,3.949,3.508,0,Urban Traffic,0
SHP001439,11.17,17,5.658,8.942,5.235,2.854,0.4309,0.5985,0.0127,0.6726,1,11.17,0.7707,5,4,3,3,1.099,2.8921,-0.4715,-0.6402,1,1,5.658,5.235,1,Urban Traffic,1
SHP001440,4.16,25,3.024,5.82,2.82,1.158,0.8327,0.4909,0.0886,0.5982,1,9.05,0.6741,3,0,4,1,2.468,0.4007,1.4065,-0.2915,0,1,3.024,2.82,0,Refrigeration Failure,0
SHP001441,3.26,6,4.572,7.51,3.618,1.613,0.4876,0.4845,0.0159,0.4939,2,10.53,0.5034,1,4,4,1,1.272,1.9698,1.1735,-0.0539,0,0,4.572,3.618,0,Urban Traffic,0
SHP001442,11.96,10,3.322,8.378,2.948,4.224,0.4187,0.5166,0.122,0.5527,1,11.98,0.7977,6,3,4,2,0.121,3.1523,-1.0789,-1.0834,0,0,3.322,2.948,1,Hub Dwell Delay,1
SHP001443,1.37,9,1.388,2.007,1.181,0.481,0.6709,0.3943,0.0135,0.4012,0,13.01,0.5168,5,3,5,2,0.15,1.8302,1.1857,-0.4847,1,0,1.388,1.181,0,Hub Dwell Delay,0
SHP001444,4.56,20,4.221,4.399,3.75,1.297,0.6498,0.5138,0.1546,0.5548,1,10.82,0.5231,9,4,3,2,0.133,2.3608,-2.027,0.2001,0,1,4.221,3.75,0,None,0
SHP001445,2.8,10,3.633,4.03,2.855,1.846,0.3295,0.6029,0.0869,0.6745,0,12.74,0.7834,9,1,2,2,0.814,2.2534,-1.0788,-0.5733,0,0,3.633,2.855,0,Urban Traffic,0
SHP001446,11.24,15,5.25,7.265,2.093,2.411,0.6468,0.7277,0.1324,0.9761,2,6.05,0.5918,4,4,4,1,4.2,2.5586,-0.2695,-1.3288,0,1,5.25,2.093,1,Urban Traffic,1
SHP001447,4.76,4,5.684,6.714,5.153,1.129,0.5125,0.4622,0.0471,0.4697,0,8.38,0.6235,10,3,1,2,2.456,2.5478,1.8679,-1.2753,0,0,5.684,5.153,0,Urban Traffic,0
SHP001448,0.82,2,4.409,5.21,4.267,0.587,0.1271,0.495,0.0349,0.5007,2,18.04,0.7154,2,5,2,2,0.807,2.1284,1.7177,-0.7943,1,0,4.409,4.267,0,Urban Traffic,0
SHP001449,2.66,6,5.0,5.148,4.651,1.527,0.2852,0.4686,0.0133,0.7583,1,8.66,0.6364,8,1,0,2,0.239,0.8023,0.7374,0.2948,0,0,5.0,4.651,0,Hub Dwell Delay,0
SHP001450,10.33,9,6.738,9.176,3.695,1.813,0.4042,0.6707,0.1263,0.6847,2,5.35,0.7989,1,0,2,1,2.052,0.7902,-0.2052,1.3496,0,1,6.738,3.695,1,Hub Dwell Delay,1
SHP001451,4.08,16,7.184,12.657,6.799,1.34,0.762,0.5864,0.0962,0.99,0,13.6,0.647,8,5,3,1,0.696,0.2692,-1.0688,-0.3248,1,1,7.184,6.799,1,Urban Traffic,1
SHP001452,1.12,5,4.64,5.054,4.25,0.614,0.4315,0.5449,0.0358,0.6004,0,10.63,0.6409,3,1,2,3,0.715,2.8453,1.0152,-1.229,1,0,4.64,4.25,0,Urban Traffic,0
SHP001453,2.47,7,3.576,4.272,3.519,1.167,0.3906,0.5748,0.0959,0.6123,0,11.11,0.8346,10,2,1,2,0.106,1.8325,1.4511,-2.0557,0,1,3.576,3.519,0,Urban Traffic,0
SHP001454,1.64,1,3.808,4.623,3.763,0.599,0.2502,0.4905,0.0411,0.495,0,16.0,0.8207,3,0,0,1,0.76,0.2701,-1.081,1.3083,0,0,3.808,3.763,0,Urban Traffic,0
SHP001455,9.17,7,6.847,7.888,5.426,2.162,0.3619,0.5885,0.0596,0.7762,0,10.35,0.4332,9,3,5,2,0.638,1.8561,0.8253,-0.0994,0,0,6.847,5.426,1,Hub Dwell Delay,1
SHP001456,3.26,20,8.765,12.839,8.306,0.797,0.7433,0.4589,0.0561,0.5156,1,16.09,1.0,10,5,2,2,0.132,0.6997,-1.5115,-1.7225,1,1,8.765,8.306,1,None,1
SHP001457,4.95,17,3.391,4.533,1.379,1.78,0.4147,0.6147,0.0289,0.8912,0,11.68,0.834,0,5,3,1,0.233,0.2882,-1.4356,-0.6609,1,0,3.391,1.379,0,Urban Traffic,0
SHP001458,3.12,19,3.796,7.795,3.721,1.236,0.3529,0.5681,0.1577,0.6159,1,15.15,0.5981,9,1,3,1,0.542,2.001,1.0985,0.5773,0,1,3.796,3.721,0,Hub Dwell Delay,0
SHP001459,3.56,13,3.279,4.167,2.558,1.222,0.5585,0.4972,0.0655,0.6683,2,11.98,0.6191,7,0,0,2,1.222,2.8547,0.5639,-0.6998,0,1,3.279,2.558,0,Urban Traffic,0
SHP001460,6.84,12,2.3,3.868,-0.437,1.386,0.4173,0.6351,0.1746,0.7959,2,10.62,0.6323,4,2,1,1,0.427,0.3973,1.3505,-1.4347,0,0,2.3,-0.437,0,Hub Dwell Delay,0
SHP001461,1.98,5,4.51,5.287,4.478,0.513,0.2725,0.4244,0.0488,0.4889,0,13.57,0.5022,2,0,2,2,0.087,2.5443,0.2219,-0.4851,0,0,4.51,4.478,0,Hub Dwell Delay,0
SHP001462,3.74,4,6.175,8.243,6.058,1.127,0.5349,0.5352,0.0994,0.5714,2,12.25,0.5791,6,2,2,2,0.063,1.8533,0.1628,-1.4417,0,0,6.175,6.058,1,Urban Traffic,1
SHP001463,5.41,27,5.795,6.202,4.873,1.576,0.5043,0.3918,0.1405,,0,20.97,0.7429,10,4,2,2,0.431,1.1236,0.768,0.0269,0,1,5.795,4.873,0,Urban Traffic,0
SHP001464,1.47,3,3.549,4.007,2.578,0.667,0.0126,0.4705,0.0543,0.5368,0,8.97,0.6799,8,4,5,1,0.345,0.6765,-0.6117,-0.8443,1,0,3.549,2.578,0,None,0
